location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
4903422,"Dolphin Estate - Lagos","pm1",24.316333325703937,"µg/m³","2026-01-14T01:00:00Z","2026-01-14T02:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.972333335876467,"µg/m³","2026-01-14T02:00:00Z","2026-01-14T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.808333333333334,"µg/m³","2026-01-14T03:00:00Z","2026-01-14T04:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",31.097333240509034,"µg/m³","2026-01-14T04:00:00Z","2026-01-14T05:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",42.93300018310546,"µg/m³","2026-01-14T05:00:00Z","2026-01-14T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",34.880666446685794,"µg/m³","2026-01-14T06:00:00Z","2026-01-14T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",47.99983342488608,"µg/m³","2026-01-14T07:00:00Z","2026-01-14T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",35.16033376057943,"µg/m³","2026-01-14T08:00:00Z","2026-01-14T09:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",30.405166784922283,"µg/m³","2026-01-14T09:00:00Z","2026-01-14T10:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.444500001271567,"µg/m³","2026-01-14T10:00:00Z","2026-01-14T11:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.099833329518635,"µg/m³","2026-01-14T11:00:00Z","2026-01-14T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",28.74699999491374,"µg/m³","2026-01-14T12:00:00Z","2026-01-14T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.796999994913737,"µg/m³","2026-01-14T13:00:00Z","2026-01-14T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.636166667938227,"µg/m³","2026-01-14T14:00:00Z","2026-01-14T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.588000002774322,"µg/m³","2026-01-14T15:00:00Z","2026-01-14T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.0670000076294,"µg/m³","2026-01-14T16:00:00Z","2026-01-14T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.64983332951864,"µg/m³","2026-01-14T17:00:00Z","2026-01-14T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.969500001271566,"µg/m³","2026-01-14T18:00:00Z","2026-01-14T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",71.0448335647583,"µg/m³","2026-01-14T19:00:00Z","2026-01-14T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",41.31472220950656,"µg/m³","2026-01-14T20:00:00Z","2026-01-14T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",26.013833332061765,"µg/m³","2026-01-14T21:00:00Z","2026-01-14T22:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.283333333333335,"µg/m³","2026-01-14T22:00:00Z","2026-01-14T23:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.55516665776571,"µg/m³","2026-01-14T23:00:00Z","2026-01-15T00:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.392666689554847,"µg/m³","2026-01-15T00:00:00Z","2026-01-15T01:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.26116666793823,"µg/m³","2026-01-15T01:00:00Z","2026-01-15T02:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.841333325703943,"µg/m³","2026-01-15T02:00:00Z","2026-01-15T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.36887500286102,"µg/m³","2026-01-15T03:00:00Z","2026-01-15T04:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.20033334096273,"µg/m³","2026-01-15T04:00:00Z","2026-01-15T05:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.030166657765704,"µg/m³","2026-01-15T05:00:00Z","2026-01-15T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",26.786500040690104,"µg/m³","2026-01-15T06:00:00Z","2026-01-15T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",38.19466654459635,"µg/m³","2026-01-15T07:00:00Z","2026-01-15T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",47.53016688028972,"µg/m³","2026-01-15T08:00:00Z","2026-01-15T09:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",33.62483342488607,"µg/m³","2026-01-15T09:00:00Z","2026-01-15T10:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",32.01352769003974,"µg/m³","2026-01-15T10:00:00Z","2026-01-15T11:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.2306666692098,"µg/m³","2026-01-15T11:00:00Z","2026-01-15T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.958500003814702,"µg/m³","2026-01-15T12:00:00Z","2026-01-15T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.222333335876467,"µg/m³","2026-01-15T13:00:00Z","2026-01-15T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.599999999999998,"µg/m³","2026-01-15T14:00:00Z","2026-01-15T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.82233333587646,"µg/m³","2026-01-15T15:00:00Z","2026-01-15T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.072375003496806,"µg/m³","2026-01-15T16:00:00Z","2026-01-15T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",19.653000005086263,"µg/m³","2026-01-15T17:00:00Z","2026-01-15T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.155666669209797,"µg/m³","2026-01-15T18:00:00Z","2026-01-15T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.06383326848348,"µg/m³","2026-01-15T19:00:00Z","2026-01-15T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.563833332061765,"µg/m³","2026-01-15T20:00:00Z","2026-01-15T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.396444447835286,"µg/m³","2026-01-16T00:00:00Z","2026-01-16T01:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.02749999364217,"µg/m³","2026-01-16T01:00:00Z","2026-01-16T02:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.6471666653951,"µg/m³","2026-01-16T02:00:00Z","2026-01-16T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",30.048125004768373,"µg/m³","2026-01-16T05:00:00Z","2026-01-16T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",43.99191647635566,"µg/m³","2026-01-16T06:00:00Z","2026-01-16T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",31.17766666412354,"µg/m³","2026-01-16T07:00:00Z","2026-01-16T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.815300006866458,"µg/m³","2026-01-16T11:00:00Z","2026-01-16T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.389166673024494,"µg/m³","2026-01-16T12:00:00Z","2026-01-16T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.09733333587647,"µg/m³","2026-01-16T13:00:00Z","2026-01-16T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.350333340962724,"µg/m³","2026-01-16T14:00:00Z","2026-01-16T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.65816666285197,"µg/m³","2026-01-16T15:00:00Z","2026-01-16T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.241666666666664,"µg/m³","2026-01-16T16:00:00Z","2026-01-16T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.68849999109904,"µg/m³","2026-01-16T17:00:00Z","2026-01-16T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.969666671752933,"µg/m³","2026-01-16T18:00:00Z","2026-01-16T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.908333333333335,"µg/m³","2026-01-16T19:00:00Z","2026-01-16T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",28.49858335653941,"µg/m³","2026-01-16T20:00:00Z","2026-01-16T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.044400024414067,"µg/m³","2026-01-17T02:00:00Z","2026-01-17T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.679250001907352,"µg/m³","2026-01-17T03:00:00Z","2026-01-17T04:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.611166667938235,"µg/m³","2026-01-17T04:00:00Z","2026-01-17T05:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",29.74683338801066,"µg/m³","2026-01-17T05:00:00Z","2026-01-17T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",29.274833202362064,"µg/m³","2026-01-17T06:00:00Z","2026-01-17T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",28.149666659037276,"µg/m³","2026-01-17T07:00:00Z","2026-01-17T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",30.40483326382107,"µg/m³","2026-01-17T08:00:00Z","2026-01-17T09:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",31.047666645050054,"µg/m³","2026-01-17T09:00:00Z","2026-01-17T10:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.724999999999998,"µg/m³","2026-01-17T10:00:00Z","2026-01-17T11:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.371999994913736,"µg/m³","2026-01-17T11:00:00Z","2026-01-17T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.100499979654945,"µg/m³","2026-01-17T12:00:00Z","2026-01-17T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",16.396999994913738,"µg/m³","2026-01-17T13:00:00Z","2026-01-17T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.6528333346049,"µg/m³","2026-01-17T14:00:00Z","2026-01-17T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.271833324432375,"µg/m³","2026-01-17T15:00:00Z","2026-01-17T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.606666692097985,"µg/m³","2026-01-17T16:00:00Z","2026-01-17T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.61099999745687,"µg/m³","2026-01-17T17:00:00Z","2026-01-17T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.075166670481366,"µg/m³","2026-01-17T18:00:00Z","2026-01-17T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.7585000038147,"µg/m³","2026-01-17T19:00:00Z","2026-01-17T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.483833344777423,"µg/m³","2026-01-17T20:00:00Z","2026-01-17T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",93.89562469323477,"µg/m³","2026-01-17T21:00:00Z","2026-01-17T22:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",29.97216663360595,"µg/m³","2026-01-17T22:00:00Z","2026-01-17T23:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",26.747380946931383,"µg/m³","2026-01-17T23:00:00Z","2026-01-18T00:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.326545455239035,"µg/m³","2026-01-18T00:00:00Z","2026-01-18T01:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.79450000127156,"µg/m³","2026-01-18T01:00:00Z","2026-01-18T02:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.33049999872843,"µg/m³","2026-01-18T02:00:00Z","2026-01-18T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.288833332061767,"µg/m³","2026-01-18T03:00:00Z","2026-01-18T04:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.066666666666666,"µg/m³","2026-01-18T04:00:00Z","2026-01-18T05:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.94416666030884,"µg/m³","2026-01-18T05:00:00Z","2026-01-18T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",26.78049999872843,"µg/m³","2026-01-18T06:00:00Z","2026-01-18T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",29.725000000000005,"µg/m³","2026-01-18T07:00:00Z","2026-01-18T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",31.947333176930744,"µg/m³","2026-01-18T08:00:00Z","2026-01-18T09:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",46.82766672770183,"µg/m³","2026-01-18T09:00:00Z","2026-01-18T10:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",26.857833321889245,"µg/m³","2026-01-18T10:00:00Z","2026-01-18T11:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.099833329518635,"µg/m³","2026-01-18T11:00:00Z","2026-01-18T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.24609090631658,"µg/m³","2026-01-18T12:00:00Z","2026-01-18T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",46.491666316986084,"µg/m³","2026-01-18T13:00:00Z","2026-01-18T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.928777779473197,"µg/m³","2026-01-18T14:00:00Z","2026-01-18T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.361444452073837,"µg/m³","2026-01-18T15:00:00Z","2026-01-18T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.085833326975504,"µg/m³","2026-01-18T16:00:00Z","2026-01-18T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.435666656494146,"µg/m³","2026-01-18T17:00:00Z","2026-01-18T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.339000002543134,"µg/m³","2026-01-18T18:00:00Z","2026-01-18T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",31.696999963124593,"µg/m³","2026-01-18T19:00:00Z","2026-01-18T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.152833334604896,"µg/m³","2026-01-18T20:00:00Z","2026-01-18T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",24.424833329518638,"µg/m³","2026-01-18T21:00:00Z","2026-01-18T22:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.313666661580402,"µg/m³","2026-01-18T22:00:00Z","2026-01-18T23:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.15050001144409,"µg/m³","2026-01-19T05:00:00Z","2026-01-19T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.38758333524068,"µg/m³","2026-01-19T10:00:00Z","2026-01-19T11:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.226708324750266,"µg/m³","2026-01-19T11:00:00Z","2026-01-19T12:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.342333348592124,"µg/m³","2026-01-19T12:00:00Z","2026-01-19T13:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.246833324432373,"µg/m³","2026-01-19T13:00:00Z","2026-01-19T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.629166677263047,"µg/m³","2026-01-19T14:00:00Z","2026-01-19T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.53333333333334,"µg/m³","2026-01-19T15:00:00Z","2026-01-19T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.110666656494143,"µg/m³","2026-01-19T16:00:00Z","2026-01-19T17:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.949833329518636,"µg/m³","2026-01-19T17:00:00Z","2026-01-19T18:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",23.802666664123535,"µg/m³","2026-01-19T18:00:00Z","2026-01-19T19:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",27.126363638675574,"µg/m³","2026-01-19T19:00:00Z","2026-01-19T20:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.172621099876633,"µg/m³","2026-01-19T20:00:00Z","2026-01-19T21:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.71099999745687,"µg/m³","2026-01-19T21:00:00Z","2026-01-19T22:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",19.644333330790204,"µg/m³","2026-01-19T22:00:00Z","2026-01-19T23:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.197857148306714,"µg/m³","2026-01-19T23:00:00Z","2026-01-20T00:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.73400001525879,"µg/m³","2026-01-20T00:00:00Z","2026-01-20T01:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",19.858166662851968,"µg/m³","2026-01-20T01:00:00Z","2026-01-20T02:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.570000012715656,"µg/m³","2026-01-20T02:00:00Z","2026-01-20T03:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",21.296874992052715,"µg/m³","2026-01-20T03:00:00Z","2026-01-20T04:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",19.535999997456873,"µg/m³","2026-01-20T04:00:00Z","2026-01-20T05:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",20.341166655222576,"µg/m³","2026-01-20T05:00:00Z","2026-01-20T06:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.497166697184245,"µg/m³","2026-01-20T06:00:00Z","2026-01-20T07:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",25.92450002034505,"µg/m³","2026-01-20T07:00:00Z","2026-01-20T08:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.8696363622492,"µg/m³","2026-01-20T13:00:00Z","2026-01-20T14:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",22.96433334350586,"µg/m³","2026-01-20T14:00:00Z","2026-01-20T15:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
4903422,"Dolphin Estate - Lagos","pm1",18.894500001271563,"µg/m³","2026-01-20T15:00:00Z","2026-01-20T16:00:00+01:00","Africa/Lagos",6.45829,3.415643,,,,"LAMATA","AirGradient"
